,bodyid,type
12713,2008139952,
12714,1220412108,
12715,1469390408,
12716,2436916566,
12717,1232038141,
12718,1502364155,
12719,543702186,
12720,2274123099,
12721,1753690864,LC12
12722,1534107181,LC21
12723,1501612893,
12724,1379847347,
12725,1806535843,LPC1
12726,1905758649,
12727,2096914200,
12728,1817448659,LC17
12729,1622134827,
12730,1753358619,LC12
12731,5813066873,
12732,885685726,
12733,2653854851,
12734,5813016958,
12735,5813016933,
12736,5813021923,
12737,1562404878,LC11
12738,2408614455,
12739,1193214890,
12740,5813024852,
12741,1780021199,LLPC2c
12742,2536812151,
12743,1722502026,
12744,2433523993,
12745,1622019612,
12746,946567625,
12747,889535602,
12748,1541156958,
12749,5812997074,LLPC1
12750,1161429278,
12751,2436886699,
12752,1877088826,
12753,1784402781,LC12
12754,1386784924,
12755,2161647993,
12756,882922539,
12757,2248947045,
12758,1999216865,
12759,5901215834,
12760,1814781537,LPLC2
12761,1970858164,
12762,2432729628,
12763,1228484534,
12764,5813020941,
12765,5813038879,LC12
12766,1933935018,
12767,1996642966,
12768,5812988919,
12769,2282381308,
12770,1971873182,
12771,1566524544,
12772,1473648518,LC17
12773,1621682837,
12774,5813097634,
12775,1355745928,
12776,1199159353,LC6
12777,634888570,
12778,2157870830,
12779,2062404496,
12780,2155838289,
12781,5813062942,
12782,1166358921,
12783,5812997801,
12784,1717865624,
12785,1820898570,
12786,1441659409,
12787,1559590572,
12788,2346523468,
12789,1198477590,LC6
12790,2120282564,
12791,1722177724,
12792,2336227496,
12793,1324032826,
12794,1376485417,
12795,892385258,
12796,2184403577,
12797,2155505207,
12798,2126857473,
12799,1968474665,
12800,1511593744,
12801,296851235,
12802,1448479579,
12803,2432721596,
12804,889190744,
12805,2343091282,
12806,1074139183,
12807,613756808,
12808,1746498712,
12809,5813012231,
12810,1261592479,
12811,2407613029,
12812,2281362835,
12813,5812999862,LPLC1
12814,2154417368,
12815,1508132976,
12816,672248510,
12817,1072236156,
12818,1317074822,
12819,1778984385,LLPC3
12820,1632016438,
12821,2340941573,
12822,2527954253,
12823,1690917721,LC17
12824,2102984578,
12825,1448820655,
12826,794967711,
12827,5813122973,
12828,1938544937,LC4
12829,2058954777,
12830,1903866591,
12831,1751925381,
12832,2056196544,
12833,1655117579,
12834,1726184390,
12835,5901221584,
12836,2121288903,
12837,579890564,
12838,1633411652,
12839,1807942965,LPC1
12840,1812493277,
12841,2469311772,
12842,1200541193,LC6
12843,1044701474,
12844,1817449229,LC17
12845,1440567395,LC11
12846,1228860966,
12847,1731605047,
12848,5813034984,
12849,1191263723,
12850,2121314022,
12851,1625753145,
12852,5813021114,
12853,2537848208,
12854,5813007996,
12855,5813011298,
12856,5813090856,LC6
12857,1534012511,LC12
12858,1325733981,
12859,5813003080,
12860,5901195038,
12861,852906243,
12862,981000564,
12863,5812998004,
12864,1759173561,
12865,1508459533,LC15
12866,324721026,
12867,1747531790,
12868,1005611449,
12869,2347158228,
12870,1448142556,
12871,1007640554,
12872,1749007402,LC22
12873,1375297611,
12874,794225197,
12875,1730957703,
12876,635860358,
12877,1753695387,LC12
12878,1788546780,
12879,1850142161,
12880,5813045296,
12881,5812996989,
12882,1912725048,
12883,1593743279,LC12
12884,5812994939,LPLC4
12885,5812988812,
12886,1222778569,
12887,1537872142,
12888,5812987694,
12889,2150000809,
12890,5812998080,
12891,2127107021,
12892,1745826247,
12893,1232262131,LC6
12894,2535132782,
12895,1808219342,
12896,2434892224,
12897,2622405344,
12898,894551935,
12899,1312701592,
12900,1876125752,
12901,1593784995,LC11
12902,1500063929,
12903,1350686222,
12904,1604141359,
12905,1533063011,
12906,1848760586,
12907,1438520973,
12908,1753410659,
12909,1498695000,
12910,1843343137,
12911,613756712,
12912,1294414279,R1
12913,2369619281,
12914,1439544424,
12915,1534694621,LC17
12916,1538471582,LC15
12917,1568561101,
12918,607273339,
12919,1376809072,LC13
12920,1689692422,
12921,327588225,
12922,1375224269,
12923,1809035068,
12924,2059577406,
12925,1513614683,
12926,1322012611,mlPN2
12927,1408849159,
12928,1750929731,
12929,2685913210,
12930,1718114551,
12931,2153052971,
12932,2097194758,
12933,1510648988,
12934,5813008576,
12935,420615275,
12936,1189230326,LPLC1
12937,854806485,
12938,675148961,
12939,1508149851,
12940,2117885855,
12941,1751257274,LC12
12942,1751262627,LC17
12943,5813066232,
12944,1807234995,LPC1
12945,1779231120,
12946,604791287,
12947,950885567,
12948,612285653,
12949,1785525369,
12950,1933071901,
12951,2434559998,
12952,666136034,
12953,1471610338,LC17
12954,1011997063,
12955,1750712639,LC22
12956,1536068485,
12957,828795703,
12958,1815765121,
12959,1964443490,
12960,5813002247,
12961,5813016762,
12962,1013346945,
12963,1714134266,LPC1
12964,5813097615,
12965,2535465130,JO-A/B/C
12966,1507446255,
12967,5813021874,
12968,643156727,
12969,2030031730,
12970,2378935195,
12971,486073599,
12972,1840645286,
12973,5812998622,
12974,800937779,
12975,978177557,
12976,1407144362,
12977,1604698471,
12978,2400002769,
12979,1289872359,
12980,5813054853,
12981,1871312615,
12982,1072732028,
12983,2528696778,
12984,1592331288,
12985,1010325699,
12986,2122021774,
12987,1284027922,
12988,2493085488,
12989,768253675,
12990,5813054477,LC21
12991,1777952404,LLPC2a
12992,2249645744,
12993,455033548,
12994,5813068174,
12995,1468998393,LC13
12996,2532033035,
12997,1815890814,
12998,418970154,
12999,1042047229,
13000,1654059773,
13001,2028568133,
13002,982994156,
13003,1780357845,LLPC2c
13004,670353384,
13005,5812996294,
13006,1719549640,
13007,1753358965,LC12
13008,1777858194,
13009,2027500900,
13010,607273128,
13011,5812998632,LPC1
13012,1507441049,
13013,1606503024,
13014,1563436471,LC11
13015,5813002032,
13016,2334280469,
13017,1559936031,
13018,1997148949,
13019,1511602490,
13020,356818390,
13021,1510285409,
13022,1498215590,
13023,1810961098,
13024,453536432,
13025,1106093869,
13026,2343372200,
13027,1528926565,LC16
13028,1040004619,
13029,5813069512,
13030,1419162874,
13031,1599677766,
13032,1778916255,LC21
13033,5813054604,
13034,883338122,
13035,2214051905,
13036,5813068147,LLPC2c
13037,5813087991,
13038,1012631050,
13039,1318956632,LC9
13040,1601603665,
13041,1760318324,
13042,1785486134,
13043,5812989120,LC9
13044,2350956662,
13045,5812988175,LC13
13046,5812987894,LPLC2
13047,1694725926,
13048,1779913054,
13049,1692437579,
13050,2123438820,
13051,1012977337,
13052,1871986390,
13053,764377593,
13054,1749792792,
13055,5813103030,
13056,1106469255,
13057,5813034397,
13058,2496296913,
13059,1683410598,
13060,1850587095,
13061,1593704291,
13062,1348998826,
13063,1659835335,
13064,2376526540,JO-A/B/C
13065,1443808212,
13066,448994377,
13067,1407476116,
13068,5812991668,
13069,1288440883,
13070,2310674550,
13071,1312006759,
13072,5813088549,
13073,1355042626,
13074,1198576311,
13075,1373380736,
13076,1753354492,LC12
13077,976190756,
13078,5813020840,
13079,798494331,
13080,1566412219,
13081,1621004473,
13082,5813042961,
13083,1501111926,
13084,974839595,
13085,1255328073,
13086,1756881825,
13087,1387199316,
13088,1782680353,LC17
13089,760268555,
13090,5812997805,
13091,1410516394,
13092,2281095320,
13093,2087231526,
13094,2505789824,
13095,5813077562,
13096,5813024040,
13097,1714782908,
13098,5813003907,
13099,2436908692,
13100,2160271244,
13101,1718188490,
13102,1625752986,
13103,5813054649,
13104,1535424222,
13105,1690011290,LPLC1
13106,1531975621,
13107,914963447,
13108,1289122474,
13109,1405106546,
13110,2213438953,
13111,1657949594,LPLC4
13112,2129240307,
13113,5813018687,
13114,1563019565,
13115,1290227332,
13116,2155436389,
13117,1196367733,
13118,1687525648,
13119,728235160,
13120,636944318,
13121,5813124162,
13122,1539189146,
13123,2436088963,
13124,1535808539,LC21
13125,1998206776,
13126,2433170403,
13127,642642309,
13128,2500985826,
13129,484890037,
13130,5813133134,
13131,2283085439,
13132,328525017,
13133,2091038685,
13134,1779680030,LLPC2c
13135,944849628,
13136,1529609468,
13137,1104798905,
13138,1345075012,
13139,5813034011,
13140,1995517079,
13141,1407774293,
13142,791505612,
13143,1749560195,
13144,1412014916,
13145,1499248377,
13146,5813041707,
13147,1285343852,
13148,2467468083,
13149,1375206889,
13150,1776536574,
13151,5812979815,
13152,1530264454,
13153,5813088708,
13154,455133591,
13155,1752888162,
13156,1667865817,
13157,5901195352,
13158,1844249219,
13159,1281985562,LC21
13160,2134667506,
13161,706524876,
13162,736433303,
13163,1448578991,
13164,949904655,
13165,2313062243,
13166,1597774569,
13167,2369620180,
13168,2010198429,
13169,1498413999,
13170,1221285175,LC17
13171,2118620438,
13172,5901214649,
13173,5812998107,
13174,1751096979,
13175,2492736324,
13176,1965452737,
13177,1007726819,
13178,5813056887,
13179,2150661240,
13180,2337237947,
13181,1627950600,
13182,2062689505,LC15
13183,1346460600,LC15
13184,2434724614,
13185,2536138286,
13186,708290604,
13187,2340241696,
13188,1564123481,LC11
13189,1601227987,
13190,5901203602,
13191,1345782504,
13192,1467961485,
13193,2216819817,
13194,1501872699,
13195,912732057,
13196,392399005,
13197,1508123668,
13198,5813038197,LC9
13199,1536387250,
13200,1880141271,
13201,1319134018,
13202,2370604164,
13203,1299581176,
13204,1843649036,
13205,2567855268,
13206,1100381898,
13207,1814780768,LPLC2
13208,1907631484,
13209,638476210,
13210,1387449975,
13211,5812993302,
13212,1723019231,LC18
13213,5812990292,
13214,1622714379,
13215,5813038604,
13216,549611256,
13217,1158187574,
13218,1750578741,
13219,1872348424,
13220,1255121271,
13221,1849559181,
13222,1288889408,
13223,2467243968,
13224,1688737989,
13225,2031723595,
13226,920873167,
13227,1594562431,
13228,924049792,
13229,2091721670,
13230,913823058,
13231,1376134899,LC26
13232,1722553236,
13233,2531700744,
13234,1499048899,
13235,5812993831,LLPC3
13236,1903745463,
13237,2341126473,
13238,5813083325,
13239,2497985418,
13240,1222876929,
13241,1165328653,
13242,2216451684,
13243,1655134053,
13244,1848483949,LC17
13245,1345393564,
13246,2155393069,
13247,5813038958,LPC1
13248,1320005697,
13249,2120303616,
13250,5813033561,
13251,1408262076,
13252,1750605638,MC64
13253,1352996416,
13254,1598944549,
13255,1532060598,LC21
13256,2092654569,
13257,2100010400,lPNX
13258,1962828235,
13259,1747625772,
13260,5812986257,MC64
13261,822351487,
13262,1221482612,
13263,1625537295,
13264,572606972,
13265,5812991151,
13266,1319206553,
13267,885163107,
13268,5812987482,
13269,1695061959,
13270,2181795104,
13271,1005857944,
13272,5812981381,PPL102
13273,2375849172,
13274,1698796216,
13275,1504207129,
13276,1539496112,
13277,5813022617,
13278,950780841,
13279,919168397,
13280,1628062270,
13281,1436132981,
13282,670353202,
13283,5813041180,FB04a
13284,1315236071,
13285,1889253785,mPN1
13286,1652837969,
13287,1747181914,LC17
13288,5813017829,
13289,484359384,
13290,5812994559,
13291,1259230618,
13292,2531717931,
13293,1448824589,
13294,2119621517,
13295,1785067611,LC12
13296,951898783,
13297,796393522,
13298,1751757139,
13299,1871994783,
13300,1471337627,
13301,1349835835,
13302,852738570,
13303,5813048007,
13304,1692304756,
13305,1529919107,
13306,1595473051,
13307,851170296,PB01
13308,1751666374,LC17
13309,1637870763,
13310,1355404835,
13311,1261220560,LC6
13312,766186252,
13313,976857019,
13314,1347126097,LC17
13315,1902723590,
13316,5813014651,
13317,1561550434,
13318,884649554,
13319,1533662775,
13320,1656839788,LC18
13321,1747289181,
13322,547927681,
13323,829150640,
13324,1755107414,
13325,1415424742,
13326,915843377,
13327,2089653445,LC21
13328,1620662420,
13329,1383956999,
13330,1499579595,
13331,2029517170,
13332,5812991822,
13333,5812997841,
13334,2564449260,
13335,2248942409,
13336,450004644,
13337,1599199567,
13338,1135441187,
13339,1417810944,
13340,1784398302,LC12
13341,2036156525,
13342,766385396,
13343,2407993503,
13344,5812988767,
13345,5813077858,
13346,1012108434,
13347,1812083043,LLPC1
13348,1291181887,
13349,1376449939,
13350,1098776577,
13351,1760922408,
13352,2436921122,
13353,1657772634,
13354,1722341103,
13355,1194384626,
13356,732163357,
13357,1232262105,LC9
13358,1658786569,
13359,1814013708,
13360,1229538180,
13361,915179102,
13362,1722336742,
13363,1814426918,LPLC2
13364,1200195625,LC6
13365,1966338118,
13366,5813069484,
13367,5901193173,
13368,675835107,
13369,1538181953,
13370,5813063227,
13371,793797279,
13372,1289229674,LC16
13373,981583738,
13374,643401816,
13375,2062676258,
13376,2123058597,
13377,1999199132,
13378,1591156798,
13379,2151684472,
13380,1283868229,
13381,1285068138,LC13
13382,5812992005,
13383,1220934900,
13384,2242423484,
13385,1043696307,
13386,1814953746,
13387,1135458373,
13388,1413952694,
13389,1539879204,
13390,944047683,
13391,1374767239,LC29
13392,1377814057,LC12
13393,1384052612,
13394,1748559364,
13395,2536147140,
13396,763652770,
13397,5812994590,
13398,2067153349,
13399,1348312221,
13400,5812989776,LC18
13401,1435126790,LC12
13402,1416796844,
13403,1130605683,
13404,1725419675,
13405,1814410124,LC17
13406,1784730808,LC12
13407,1451216904,
13408,2126590043,
13409,1621668416,
13410,1999238722,
13411,2404363120,
13412,1753691086,LC12
13413,1816711182,
13414,1566368102,
13415,1075400240,
13416,5813087620,
13417,2071276111,
13418,853100744,
13419,1132060387,
13420,1285732587,
13421,706176085,
13422,792079254,
13423,976351031,
13424,5813061110,
13425,1659858309,
13426,545427747,
13427,5812996588,
13428,485723857,
13429,1636402353,
13430,1842664702,
13431,983296591,
13432,1651702463,
13433,1653390223,LC12
13434,2406538613,
13435,5813034018,
13436,1189264680,
13437,1661216775,
13438,1439754917,
13439,2437112091,
13440,1623707203,
13441,975560497,
13442,1813403869,LPLC2
13443,1656494569,LC12
13444,971834643,
13445,5901197773,
13446,608491067,
13447,1008759880,
13448,1106102699,
13449,5812981791,
13450,1965125199,
13451,1753523046,
13452,1404769509,
13453,5812982039,
13454,2412685392,
13455,1814781633,LPLC2
13456,1232603386,LC9
13457,2181031524,
13458,1321339156,
13459,1755439879,
13460,2464584157,
13461,1069983022,
13462,1562914024,
13463,1940427975,
13464,1899441465,
13465,1405780811,
13466,972931455,
13467,640539567,
13468,2041255721,
13469,1933413198,
13470,1405438398,
13471,706473389,
13472,764675836,
13473,1844236961,
13474,888491795,
13475,1814414329,LPLC2
13476,2159610016,
13477,5813095599,
13478,1375224447,
13479,1166355044,
13480,2446116789,
13481,925465972,
13482,2506131232,
13483,2122198727,
13484,5813097582,
13485,5813067970,
13486,859152522,
13487,1786022087,
13488,788945049,mPNX
13489,666575508,
13490,1784398330,LC12
13491,1253972859,
13492,671929521,
13493,2222370777,
13494,821617263,
13495,1480521237,
13496,797082982,
13497,2561022124,
13498,851365481,
13499,1758617327,
13500,1354050197,
13501,1838585398,
13502,1074480375,
13503,1809597003,
13504,1316846140,
13505,2463087362,
13506,862977470,
13507,695465316,
13508,1345455187,
13509,885168486,
13510,1903370637,
13511,2150013817,
13512,1351679002,
13513,1754374121,LC12
13514,1873700057,
13515,1624764830,
13516,2349584074,
13517,1777952466,LLPC2a
13518,1474061419,
13519,769199010,
13520,1441589107,LC12
13521,1559945069,
13522,1540962886,
13523,5901118375,
13524,1622134757,
13525,2121314518,
13526,2505453174,
13527,1381730321,
13528,1105122750,
13529,1530412168,
13530,1880209425,LC17
13531,857819555,
13532,1537456949,LC15
13533,1778545460,
13534,1847115656,
13535,1602247856,
13536,1195693855,
13537,2126943304,
13538,5812993643,
13539,952642507,
13540,2032849765,
13541,5813075524,
13542,1848824817,LC17
13543,5813039499,LPC1
13544,2182383145,
13545,5901213440,
13546,1196367045,
13547,1537803564,LC15
13548,5812995124,
13549,2373332548,
13550,1099981052,
13551,1630048134,
13552,1158869208,
13553,2467273907,
13554,2463078603,
13555,2471668812,
13556,1688474703,
13557,1630708776,
13558,1605518663,
13559,854680421,
13560,5813134959,
13561,2343199299,
13562,1533783144,
13563,1102091961,
13564,2373862691,
13565,1250273076,
13566,1874476905,
13567,1778937177,
13568,1411246959,
13569,850260732,
13570,5813026926,
13571,5813056501,
13572,420965117,
13573,790305346,
13574,1720321321,
13575,1787510154,
13576,1357088989,
13577,1698606868,
13578,1751670748,LPLC2
13579,605852310,
13580,2471029692,
13581,1654439750,
13582,2535102767,
13583,796743384,
13584,917450071,
13585,2310446186,
13586,2149663395,
13587,1320277749,
13588,1570565128,
13589,2278992475,
13590,917497441,
13591,2468271261,
13592,1593370762,
13593,1478076250,
13594,1105169664,
13595,543692985,
13596,1311651639,
13597,2499358089,
13598,1314729915,
13599,5901199860,
13600,829145708,
13601,1653179621,
13602,1761561802,
13603,1691579712,
13604,707116522,
13605,885491239,
13606,761342678,
13607,915481348,
13608,852763857,
13609,1968160077,
13610,1749565098,
13611,2338355929,
13612,1075443614,
13613,703033179,
13614,1406121710,
13615,1377828488,
13616,2069868062,
13617,1346097071,
13618,5813045885,
13619,5813016618,
13620,1690805490,
13621,5812988098,LC9
13622,1538101231,
13623,1469550473,
13624,2501343876,
13625,2000316877,
13626,1657551275,
13627,1469394876,
13628,2028183971,
13629,1004337514,
13630,5813133135,
13631,1200998497,
13632,1813327534,
13633,2128566765,
13634,1378842280,
13635,2087223273,
13636,1690910561,
13637,5812997989,LLPC2c
13638,1065695186,
13639,2094540274,
13640,1753371564,LC18
13641,1750600300,
13642,1357093131,
13643,1908524574,LC15
13644,764006565,
13645,1012699945,
13646,1840636280,LC4
13647,1226887763,
13648,5813000093,
13649,1965475001,
13650,731736853,
13651,2277917069,LC13
13652,2032617457,
13653,1412938016,
13654,512308235,
13655,2408609990,
13656,1563364112,LPLC4
13657,1751361048,
13658,638481581,
13659,1528244653,LC11
